 	oocyte	sperm	placenta	trophoblast stem cell	episc	esc	HSC	Common Lymphoid Progenitor (CLP)	Common Myeloid Progenitor (CMP)	Granulocyte-Monocyte Progenitor (GMP)	Megakaryocyte-Erythroid Progenitor (MEP)	pre B Cell	B Cell	monocytes - classical	dendritic cell - plasmacytoid	macrophage	thymocyte DN	thymocyte - DP	T Cell	natural killer cells	neutrophils	microglia	erythroblast	spleen	Langerhans cell	lymph node stromal cell	medullary thymic epithelial	terminal bronchiolar epithelial cells	endothelial cell - gonad	endothelial cell - blood vessel	endothelial cell - lymphatic vessel	msc	osteoblast	keratinocyte	mef	fibroblast - cardiac	fibroblast - skin	fibroblast - thymus	myoblast	skeletal muscle	cardiomyocyte	mammary gland - lactating	adipose - white	adipose - brown	bladder	kidney	liver	lung	prostate	pituitary	thyroid	pancreas - islets	pancreas - whole	intestine - large	intestine - paneth cell	intestine - small	nsc	npc	neuron - glutamatergic	olfactory epithelium	retinal pigment epithelium	cornea	lens
Pou3f3	-0.000163839	0.00064631	-0.000336585	-0.000177349	-0.000462526	0.000120869	0.000294615	-0.000461801	-0.000253216	-0.001570329	0.000199446	0.000604491	1.61E-05	-0.001494251	-0.000617488	0.000545554	0.000193936	0.001868897	-0.003086327	0.002447158	0.000867775	0.001539803	0.002428889	0.000476719	-0.002333455	-0.002768231	0.001231014	0.000222754	-7.06E-05	-0.001067603	0.000140666	-0.000147526	-0.000840941	5.50E-05	-0.000222049	-0.000138248	0.005484331	-0.000863217	-1.89E-05	-0.001264675	-0.000586265	0.00066314	-0.000547277	-0.001533549	-0.000148769	0.003577037	0.002681718	-0.000780055	-0.000616677	-0.001127553	-5.54E-05	-0.001533869	0.001504693	-0.000606825	-0.000969765	-0.000845708	-0.001291311	0.001717943	0.003232207	-0.000916063	-0.000419447	-0.00013917	-0.001805718
Pou3f4	-0.000415204	-0.000271984	-0.000110329	-0.000175276	-0.0005221	-8.07E-05	4.55E-05	-0.0003021	0.000156258	-0.000469039	0.000203948	7.88E-05	-0.000188966	0.000198592	0.000104382	0.000179994	0.000310839	-0.000114205	0.000240789	4.88E-05	-0.000485877	9.32E-05	4.93E-05	6.29E-05	0.00032014	-7.06E-05	-0.000202811	0.000161947	-0.000306128	-0.000201452	2.89E-05	4.78E-05	8.49E-05	-0.00033368	9.41E-06	-6.66E-05	-0.000470555	0.000113447	-0.000427927	0.000298856	2.09E-05	0.000124057	0.000286726	-0.00019761	-0.000329453	1.87E-05	-0.000155971	-0.000202299	-0.000247372	0.000193646	-0.000173137	-3.89E-05	-4.00E-05	-9.81E-05	-0.000281654	0.000344771	-0.000297942	0.002840697	-0.000640235	-4.06E-05	0.000124208	0.000212151	-0.000665168
Pou4f1	0.001619504	-0.000172217	-4.62E-05	-0.000144084	-0.000143483	-0.000357701	0.000101751	-6.00E-05	0.000219194	-0.000229352	-0.000158388	-0.000228947	-0.000237687	-1.17E-05	-9.64E-06	9.52E-05	-6.51E-05	6.08E-05	0.000143508	1.77E-05	-0.000355673	0.00015525	6.38E-05	-6.92E-05	8.06E-05	-0.000163174	-0.000220923	-0.000223449	-0.000102874	0.000130545	4.50E-05	9.73E-05	4.23E-05	-0.000110328	0.000158575	-0.000157118	4.84E-05	4.33E-05	-4.23E-05	-0.000149842	3.12E-05	4.77E-05	0.000141202	8.54E-05	-0.000165683	-5.02E-05	-2.50E-05	8.95E-05	-1.05E-05	0.000115983	1.15E-05	-9.99E-05	-4.19E-05	-1.62E-05	-2.34E-05	-2.52E-05	-0.000327838	-0.000220626	-0.000277588	1.39E-05	-7.72E-05	-0.000152632	8.39E-05
Pou4f2	3.61E-05	0.000525872	-0.001325849	-0.000977517	-0.000538402	0.000447677	0.000799837	0.000187838	-0.001102599	0.000524147	-0.000839015	-5.40E-05	-0.000325336	0.000444047	-0.001262452	-0.001984551	-0.00193973	0.000708309	0.004078557	0.000492054	-7.23E-05	0.001267557	0.001881855	-0.000988981	0.002432704	0.003573126	-0.003077238	-0.000327275	-0.000435889	-0.001959092	-0.000187788	-0.000791496	0.003247569	-0.000356469	-0.000295145	-0.000181312	-0.003255848	-0.000205652	0.000651204	-0.001214135	0.000135869	0.00012311	-0.000259957	-0.000807084	0.000417926	-0.000176301	0.001634429	-0.000158893	-9.06E-05	-0.000155391	0.000842789	-0.000635965	0.001215952	0.000573957	-9.08E-05	-0.000931949	0.000637398	9.38E-05	0.000270326	0.000553177	-0.000377731	-5.09E-05	-0.000651517
Pou5f1	0.001271745	-0.000358285	0.000318311	-0.001948835	0.002428736	0.002451024	0.000494015	-8.08E-05	-0.000216641	-4.66E-05	-0.000214574	-0.000269296	-7.33E-05	-0.000192098	-0.000164914	0.00049076	-0.00033048	0.000338191	-0.000131321	0.000318439	-0.000300353	-0.000141417	-0.000487826	-0.000460728	0.000103257	-1.53E-05	-0.000222912	-0.000190642	-0.000502159	8.19E-05	-3.88E-05	6.37E-05	7.11E-05	-0.000227488	-0.000169812	-0.000156717	-2.24E-05	0.000146068	-0.000435347	8.18E-06	0.000291022	-0.000141605	-1.58E-05	0.000132135	-0.000173818	3.46E-05	0.000399776	5.96E-05	0.000282312	-3.74E-05	2.75E-07	-0.000109613	7.01E-05	1.97E-05	-0.000301076	-0.000291332	-0.000559767	-0.000669972	-0.000164346	-0.000178891	-0.00041634	0.000126902	-0.000466129
Pou6f1	-0.000980816	0.000670466	-0.001655508	-0.000639296	0.00284773	-0.001023192	-0.002172919	-0.000578142	-0.00073554	-0.000483961	-0.001343423	-0.001700995	0.002590739	-0.002590208	0.001019466	0.001551184	0.002717514	0.000737914	0.00016083	0.000636728	0.000776545	-0.000127732	-0.000266649	-0.001136348	0.001569968	0.001008283	-0.002689437	-0.00245459	-0.001221639	0.002017504	-0.003842558	-0.001944083	0.003553079	0.003006687	-0.002262948	-0.001751216	-0.000627007	0.001655147	1.90E-05	0.003174311	-0.003963279	-0.002305582	0.00284362	0.001853541	-0.002787153	0.003407014	-0.001911186	0.004636848	0.002552051	0.001210621	-0.003253576	0.001112475	-0.002413374	-0.000854979	-0.001389552	0.000181052	0.002802026	0.001410584	0.00081998	-0.001541681	0.002144524	-0.000828185	-0.001960062
Ppara	-0.000400315	-0.000783516	-0.001105584	-0.000308435	-0.000273012	-0.000331525	-2.66E-05	-0.000167314	-0.000394428	0.000156137	-0.000565674	-0.000516171	0.000204564	-2.76E-05	0.0001655	-0.001160047	9.14E-05	0.000290698	0.000223007	0.000614934	-0.000345478	-0.000239772	0.00276928	-0.001515893	0.00087699	-0.001224361	-0.000804402	-0.001299407	-0.000476453	7.38E-05	-0.000638703	0.000151656	-0.00042919	-0.00151727	0.000473105	-0.000278644	-0.000720798	-0.00091151	-0.00081299	0.000935911	0.001986481	0.001536243	0.002748026	0.000596289	0.001857099	0.001768961	0.001400271	-0.003052315	-0.002538134	-7.97E-05	0.002187053	-0.000383454	-0.001948469	0.000758287	0.001655191	0.001678891	0.000480325	-0.000223652	-0.000165427	-0.001115585	-0.000861153	-0.000233704	0.000315187
Ppard	0.000693346	0.00026354	-0.000121634	-3.20E-05	0.000856911	0.000498883	0.002404404	0.000809841	-0.004703483	0.00090544	-0.002577475	0.000176123	0.000517986	-8.44E-05	0.000511848	-0.000272087	0.000910429	0.000258191	-0.000366141	-0.000186472	0.00021213	-9.57E-05	0.000462927	0.001296361	0.000263239	-0.000154773	-2.51E-05	0.001771913	-0.00303881	-9.86E-05	0.00023701	0.00035102	-1.19E-05	-0.00044827	0.000673855	-0.001575262	-0.000497494	0.000413539	0.001109915	0.000635726	0.000228001	0.000127765	-0.000658259	0.000953397	-0.000766039	0.000487993	-3.71E-05	-0.000846306	-4.85E-06	0.000826075	0.000264397	0.000496901	4.27E-05	0.000375026	-0.000450665	0.000469711	-0.001148503	0.000699358	-0.001590187	-0.003494393	0.001186794	0.001547116	0.000381645
Pparg	0.001270563	0.000165753	0.001825931	-8.28E-06	-0.00059414	-0.001018376	-0.000285836	0.000438005	1.65E-05	-0.001304101	-0.000708267	-0.002338103	-0.001267687	0.003422885	-0.002060797	0.004520186	-0.000220174	0.001261274	-0.001115222	-0.001441795	-0.001444606	-0.000668413	-0.002414332	0.003324809	-0.002070519	0.002010641	-0.000619837	0.001808789	-0.00223885	0.002467447	0.000930637	-0.003109989	-0.003269402	-0.002146043	0.005231325	0.001372462	0.003573427	-0.006880038	0.001747513	-0.000117863	0.000460576	0.000833167	0.000395268	0.000271193	0.001073492	-0.003784087	0.002917033	8.04E-05	-0.003152549	-0.002438035	0.000607059	0.003842025	-0.002468531	0.000936953	0.002440625	4.48E-05	-0.001081778	-0.001196061	-0.000888209	0.002016132	0.002291951	-0.002669835	0.000289537
Ppargc1a	-0.001020245	-0.000704716	-0.000240092	0.000285105	-0.000385017	-0.000364164	-0.000319851	0.000849759	0.000244188	0.000240423	-0.001469914	-0.000158848	-0.000793626	0.001066939	0.000417513	-3.36E-05	-6.78E-05	0.00025827	0.000703698	7.28E-05	-2.92E-05	-0.000484797	0.000146871	-0.001618344	0.00125101	-0.000430568	-0.000127287	0.003280465	-0.001423903	7.11E-05	-0.000286905	-0.001043112	0.000563491	-0.00095407	0.000462166	-0.00152261	-0.000613128	-0.000478873	-0.000800602	0.001293341	0.002571378	-0.003746128	-0.003780259	0.0043319	0.003062388	0.002183035	-0.003179168	-0.002743126	-0.002257065	-0.002503077	0.003362956	-0.00050161	-0.000265625	0.00051582	0.002772857	0.001427867	0.002437175	-0.000720402	0.001177639	0.001711196	0.000791601	-0.002778604	-0.000588104
Ppargc1b	0.00073635	-0.001142726	-0.000633682	-0.000885829	-0.000241423	-0.000402121	-0.001159321	-0.002011445	-0.00225948	0.00467201	0.002282737	-0.002552291	0.005059303	-0.003431424	-0.004549117	0.004371578	0.003788747	-0.002400321	0.003230611	-0.000987718	-0.000333933	-0.001025741	-0.00228371	-0.001414276	-0.001070104	-0.001176531	0.002697293	-0.0006086	0.000604198	-0.001016964	-0.001458539	-0.001604434	-0.000683923	0.00242152	-0.001267323	-0.000841105	-4.78E-05	-0.001568467	0.00320755	0.000149533	0.002960909	0.002525422	0.002927229	0.000503577	0.002005949	0.002076796	0.001688796	-0.001186871	-0.00324774	-0.000374719	-0.002838072	-0.000975052	0.001996233	0.000875916	0.000589413	-0.00033461	0.000359527	-0.000782247	-0.000850008	-0.001115517	-0.000950761	-0.001754944	0.000775395
Ppp1r13l	-0.00055349	0.000633799	0.001141816	0.002416824	-0.000862842	-0.001509909	0.00031745	-0.000477243	-0.002454215	0.001508067	0.004758806	0.000761919	-0.001013752	0.0017464	-0.000128998	-0.003460767	-0.000677171	-0.001749134	-0.000124724	-0.000830875	0.000525633	0.003647464	-0.002572204	0.000680327	0.000240231	-0.004852641	0.001333585	0.000265281	-0.000407058	0.00462669	-0.002558684	-0.002365746	-0.002498016	0.000352218	0.005429641	-0.001700614	0.001619773	0.003564954	-0.00236984	-0.002131112	0.004828982	-0.001631106	-0.002949923	0.003166776	0.002956882	-0.001161197	-0.000846178	-0.001708016	0.001043152	-0.000651993	-0.001915657	-0.000833051	-0.002125496	-0.002395827	0.004190357	-0.001129594	8.55E-05	0.001164922	-7.70E-05	-0.000525183	-0.000340627	0.00192643	-0.001104395
Prdm1	0.001417585	-0.000567554	0.002950859	-0.001921885	2.53E-06	-0.000279926	-0.000465741	-0.000272476	0.000781193	0.000181505	0.000466743	0.000187359	-0.001152424	-0.002537555	-0.002059805	0.003970032	0.000540608	-0.00125754	-0.003767934	0.005341924	-0.001683767	0.002701988	-0.000763031	-0.002397183	0.002170808	-0.000309671	-0.001572354	-0.001698855	0.002849068	0.00403473	-0.003064824	-0.000109527	-0.000960326	0.002742974	0.000294015	-0.001108769	-0.001035741	-0.001292657	-0.000379083	-0.000461393	0.000592152	-0.001023284	-0.000645521	-0.000532919	-0.001607698	-0.00050599	-0.000766051	-0.000886866	-0.00125125	0.000445217	0.005013992	-0.000345329	-0.000483029	-0.002479033	-0.002274885	0.005822286	-0.001161036	-0.00040186	-0.000541702	-0.000614598	-0.000729801	0.003191271	-6.93E-05
Prdm10	0.000288585	-0.000947767	0.000364114	0.000162631	7.35E-05	0.000201461	0.000918552	0.000130233	0.000296322	-0.002781211	0.00018739	-0.000530625	-0.000118711	0.00176126	0.000532208	0.000143019	-0.000748514	0.000970762	-0.000220583	0.001248711	0.001074286	-0.002824031	0.000794037	-0.000373031	0.001201058	-0.000680068	0.000848069	-0.003693322	0.001232832	-0.003802945	0.002754555	-0.002545685	-0.002172406	-0.000740808	0.001777353	0.000894858	-0.002700911	0.003082504	0.000800859	-0.001400502	-0.002557132	-0.000566326	0.001735087	0.002657705	0.001199216	-0.002767229	0.002432814	0.001553602	0.001066172	-0.002602233	0.000324961	0.00161541	-0.001816254	0.00047579	-0.000467984	0.000129645	0.000485103	8.71E-05	0.001074643	0.001569215	-0.002003283	0.000887886	0.000862799
Prdm11	-0.0003339	0.001218403	0.002543796	-0.001386363	-0.000181547	-0.000119492	-0.000109259	0.000602629	0.000382791	0.00048377	0.001902268	0.000627594	-0.001127012	-0.000737308	6.96E-05	0.002145921	0.000382394	0.000594511	-0.000407834	-0.000338039	3.47E-05	-9.24E-05	-0.001601396	0.001228501	0.000352117	0.0021871	0.00127632	-0.001091682	-0.000532294	-0.001205629	0.001440681	-0.000568486	-0.002238061	-0.000687346	-0.001345481	-0.000840409	0.001650261	0.000446298	-0.000687368	-0.003984431	0.003707151	-0.002631207	-0.005334582	0.006025609	-0.001273393	-0.001419608	-0.00158927	0.002489978	-0.00126906	0.002941631	0.003120643	-0.003227735	-0.001892845	0.000471316	-0.000811773	-0.00068466	-0.002221123	-0.001392782	0.002172422	-0.002156005	-0.001313964	0.003635551	0.002601156
Prdm14	-0.000662399	-0.000292533	0.000101827	-0.0012564	-0.001325206	0.003980506	6.18E-05	-0.000122148	0.000202147	0.000163747	-0.000154628	-0.000213653	8.07E-06	-0.00019142	5.83E-05	0.000604387	-1.15E-05	7.83E-05	-0.000226353	0.000329201	-0.000360023	-0.000102501	-0.000226955	-0.000384848	-1.31E-05	0.000114614	-0.000191453	0.000195482	-9.34E-05	-0.000166033	-0.000113576	-0.000140395	8.43E-05	-7.39E-05	-0.000102647	-0.000306999	-0.000111812	-7.83E-05	-0.000279975	-0.000302888	1.68E-05	1.10E-05	0.000119114	0.000501039	-0.000226671	-2.31E-05	0.000261081	-1.66E-05	0.000178002	-0.000177343	-1.34E-05	0.000208577	5.35E-05	0.000106616	-0.000146186	-0.000387074	-0.000103234	-0.00019079	-0.000261038	-0.000183784	-1.57E-05	0.000147399	-0.000175314
Prdm15	-0.00088486	-0.001503077	0.00041254	-0.000418809	0.000675307	0.000574099	0.000790896	-0.000223478	0.000225825	-0.000333361	-0.000714936	-0.000147539	-0.000445799	-0.000382954	0.000207057	0.000377192	0.000367553	0.000188131	-0.00050371	0.000362256	0.000715582	0.000694109	0.00062691	0.00100656	0.001071476	0.002063953	-0.002522786	3.27E-06	-0.001687041	0.000491088	0.000700412	-0.000237286	0.001202276	0.00059984	0.000518847	-0.000489113	-0.005658468	0.003004946	-0.000294431	0.002979165	-0.003801808	0.003369465	-0.00511927	0.00398282	-0.002722962	-0.003193389	0.000916339	0.002266149	0.002592599	0.000890084	-0.004210492	0.000329667	0.000216578	0.001076816	-0.000456221	0.000374274	-0.001047225	0.000831453	0.000896331	0.000963956	-0.001071634	-0.000969858	0.000338534
Prdm16	0.001118833	-7.81E-05	0.000951831	-0.001703533	-0.001179848	2.95E-05	0.003149322	-0.004382255	0.000771356	0.000406536	0.001047685	-0.002750464	0.002784452	0.000277967	-2.33E-05	-0.000360718	0.00148062	-1.76E-05	-0.000244635	-0.000218567	-0.00031617	-9.55E-05	0.00135235	-0.002703935	0.000895711	-0.000426162	-0.000530683	-0.000245957	0.000931708	-0.00044489	0.000342815	-0.000757191	0.001835771	-0.000872342	-0.002569753	-3.36E-05	0.000423119	0.000520597	0.000731393	-2.00E-05	0.000337526	-0.00244282	0.000669535	0.000330394	-0.00154317	0.001634732	-0.00167523	0.001927384	-0.002627865	0.001399516	0.003453408	-0.000101393	-0.000126714	-0.004087257	0.002943052	0.002789212	0.001474449	0.000178	-0.001287948	-0.002111827	0.000753012	0.001391151	-0.001776376
Prdm5	-0.000516752	0.001657707	-0.00107447	0.001199533	0.000326157	0.000931761	0.0020911	0.003535638	0.002438114	0.002943727	-0.00256728	-0.002872612	0.000643271	-0.001795201	-0.00050505	0.000307288	-0.002920758	0.000320303	0.000647464	-0.000530167	0.000121298	-0.001600103	-0.002033436	-0.000972013	-0.00045575	0.001866662	-0.001070058	0.002870112	-7.95E-06	0.003229436	-0.004484549	0.000428712	0.000712728	-0.000344605	0.001344018	0.000694533	0.001224128	0.001870944	0.000779561	-0.002101102	0.00466175	-0.002140922	-0.001419014	-0.002701188	-0.000923405	-0.001284921	8.91E-05	-0.003656376	-0.001680787	0.002348799	0.004927953	-0.000762683	-0.000881993	3.00E-05	0.000485446	0.00056098	0.00125428	0.000111944	-0.001676572	-0.000686866	-0.002377248	-0.001336759	0.000982918
Prdm6	0.001399844	6.42E-05	-0.000448111	5.91E-05	-0.000180834	-0.00032554	-0.000188819	-0.000282569	0.000526653	-0.000226962	0.000465142	2.13E-05	0.000135576	0.000237605	-0.000548483	0.000266802	0.000431338	-0.000187251	8.43E-05	-0.000228138	-0.000399017	0.000642509	0.00039435	-0.00067648	-0.000337465	-0.00048866	-3.53E-05	0.00353457	-0.000704578	5.19E-05	-8.25E-05	-3.66E-05	0.000503135	-0.000161809	-0.000209095	-0.000759898	3.17E-05	-0.000569948	-4.38E-05	-0.000453304	-0.001303403	-0.00161633	-0.001151346	0.000323907	0.0045099	-0.00087916	-0.000380267	0.004672808	-0.001308451	0.00011202	-0.001563057	-0.000324722	-0.000101656	-0.00069598	0.000556641	-0.000231274	-0.000365334	-0.000510437	-5.58E-05	2.35E-05	-0.000916066	-0.001126877	-1.36E-05
Prkcb	-0.000830901	-0.00054577	-0.002440662	0.000708893	-0.000801496	-0.000513357	-0.004927028	0.004002521	-0.00185826	-0.002117807	-0.000750561	0.001011455	-0.000195177	0.002106535	0.000767341	-0.000344682	0.000942007	0.00059627	0.000387403	5.26E-05	0.000694804	0.001502116	-0.000948377	-0.000393847	0.001113265	-0.001880179	-0.00207748	-0.004276272	-4.01E-05	-0.000644956	-1.10E-05	-0.001089293	0.003466816	-0.002426873	-0.000677993	-0.001013758	0.003504109	-0.003034426	-0.001027305	-9.45E-05	-0.002795406	0.002198816	0.003768203	-0.00263124	0.001736693	-0.000446126	-0.000824493	0.003914665	0.000987081	0.002142455	0.001062825	0.00159379	-0.001174776	-0.002848979	-0.00213802	0.005098658	0.002367759	6.33E-06	0.000701014	-0.002556128	0.002273145	0.002516461	-0.001489178
Prkrir	0.000362366	0.00043498	0.00017257	-3.00E-05	3.61E-05	6.20E-05	0.000104413	-0.000119981	-9.42E-05	0.000142324	-2.75E-05	3.92E-05	9.50E-05	0.000767069	0.000121155	-0.000131007	-0.000455856	0.000519071	2.12E-05	0.000175034	-0.002581446	0.000679524	5.27E-05	0.000225296	0.000255279	5.33E-05	0.000350268	-2.49E-05	2.54E-05	-8.71E-05	-0.000192122	-5.79E-05	-4.28E-05	6.24E-06	-0.000192917	0.000499353	-2.52E-05	8.22E-06	-4.37E-05	1.64E-05	3.32E-05	-0.000108242	-5.90E-05	9.17E-05	5.74E-05	-0.000155694	-7.93E-05	9.08E-05	-6.28E-05	5.79E-05	-2.83E-05	-5.43E-05	0.0001531	0.000158592	-1.58E-05	6.30E-05	-0.000107983	0.000297991	0.000172128	-0.000151026	0.000101632	-5.80E-05	-0.000271235
Prox1	-0.000658522	-0.000266643	-0.001844689	-0.000438994	-0.001132545	-0.000643716	-0.000350702	-0.001262868	4.51E-05	-6.32E-05	-0.000834005	-0.000874263	0.000441766	0.000100482	-0.00028128	-5.40E-05	-0.000119431	-0.000630168	0.000406253	-0.000251855	-1.60E-05	-0.000133741	0.002980697	0.000938825	0.000601783	-0.000218794	-0.000721992	-0.000673597	-0.00144244	-0.001619999	0.005247804	0.000712601	-0.00085728	0.00010201	-0.000317528	-0.000295441	-0.000174457	-0.00160283	-0.001173367	-0.002047088	0.004428439	-0.000168957	0.000207189	-0.000922311	0.000736399	-0.001610517	0.002914483	-0.001703077	-0.001135674	0.002754594	-0.001090832	0.001865815	-0.002676707	-0.001309275	0.003926305	-0.000739232	0.003430332	0.001586907	-0.002501111	-0.000496979	-0.001457353	-0.000723405	0.002275833
Prrx1	0.001412898	-0.000509755	0.002224896	-0.001328924	-0.000418648	-0.000890388	1.87E-06	0.000177549	0.000404805	0.000546622	-0.000489046	-0.000257538	-9.89E-07	-0.000245224	-6.83E-05	-0.001309659	-9.89E-05	0.000191697	-0.000152762	0.000631534	-0.000125952	5.97E-05	0.000577135	-0.002273675	-0.001270288	0.002267739	-0.000929653	-0.000290276	-0.002329801	-0.001534786	-0.002361177	0.001077557	0.001226107	0.001819619	-0.00020543	0.000876984	-0.000421853	0.000151582	0.001498702	0.001080524	0.000681769	-0.000818153	0.00139003	0.000309312	-0.000680728	-0.002808755	-0.002093408	0.002354662	0.001882585	0.002668547	0.001043989	-0.002314771	-0.001623166	-0.003050901	-0.001934615	0.005198313	0.001447992	-0.000647378	-0.001982195	0.000967452	0.00074667	0.001489042	-0.001133921
Prrx2	-0.000155976	-0.000160493	-0.001398492	-0.000348167	-0.000946822	-0.000504489	-9.87E-05	-0.000259207	0.000352319	-0.000494093	-0.00047997	-9.56E-05	-0.0003389	0.000305875	0.000271077	-0.001006922	-0.000569461	-0.000133442	0.000739696	0.000220216	-0.00014587	-0.00032941	0.000240196	0.001041711	-0.000550074	-0.003850543	-0.000187137	0.000515403	-0.000210382	-0.003279959	0.00541901	0.001090257	0.002347364	0.002549873	-0.00021938	-0.001491141	0.002621538	0.003341946	0.002018983	-0.000752251	-0.001232256	-0.001869022	-0.003176987	0.005577507	-0.000990053	0.000236914	-0.000591655	-0.000507965	-0.000645108	-6.72E-05	-0.000736446	0.00015481	-0.000278918	-0.000222879	-0.000829446	0.000335829	-0.000576424	0.001586883	-0.000464594	-0.001010775	0.000132509	-0.000225766	-0.001503965
Prrxl1	-0.00019149	0.001515639	-0.000121667	5.56E-05	-0.001008296	0.000319341	-0.001981619	-0.001065673	0.005191241	0.00134812	-0.002952175	-0.000220678	-0.000352869	0.002066433	-0.000724217	-0.00071326	-0.001734193	0.002856126	0.000130343	-0.002625387	0.000585835	0.003176283	-0.000586025	-0.000169302	-0.001942999	-0.00109562	-0.001906334	-0.002006161	-0.001471985	0.00032815	0.000309008	0.000389404	-0.000863438	-0.000337225	-0.000109482	0.002194741	-0.000489642	0.000329258	-0.000258514	8.05E-05	-7.98E-05	0.000252436	0.000534941	-0.000713794	0.000230403	-0.000183929	-0.000839171	0.001072673	-0.000152268	0.000532575	0.000142982	-0.000219739	-0.000717245	-0.000174434	0.00059437	0.000471033	0.003018739	-7.11E-05	-0.000753325	-0.000123852	-0.0011702	0.00286065	-0.00013025
Psip1	-0.000711355	-0.000206073	-4.73E-05	0.000215589	-0.000198408	-0.000379723	3.06E-05	-4.87E-05	0.000189414	0.000140262	-0.000976262	5.16E-05	7.34E-05	1.55E-05	-0.000320049	0.000491968	0.000497641	-0.000462747	0.000381354	7.95E-05	-0.000131703	0.000128908	0.000332281	-0.000372601	9.17E-05	5.28E-05	-0.000296447	-0.000282222	-0.000482083	0.000618731	-9.40E-05	-0.000186603	-2.04E-05	4.90E-05	4.98E-05	-0.00083392	-0.000220336	-0.000198212	-0.000456952	-0.000314295	0.000118298	-0.000330939	0.000738481	-6.24E-05	0.000201761	-0.000317462	-4.66E-05	-2.74E-05	0.000251204	-0.001136479	-0.000592128	4.28E-05	-3.27E-05	-0.000398316	0.00036802	-0.000403729	0.004018655	-0.000541347	-0.00174438	0.00397669	-0.000991866	-0.001140618	-0.000224133
Ptf1a	-0.000453072	-0.000489943	-5.98E-05	0.000108111	1.15E-05	-5.29E-05	-0.000158784	0.000213875	0.000303374	-0.00063232	-0.000289787	0.000347205	5.80E-05	0.000222924	-0.000214342	0.000526307	0.000443457	-0.000324773	-1.41E-05	-0.000194929	-0.000557537	-0.000157755	-0.000243093	-0.000206851	0.000249125	-0.000551039	-0.000219537	0.000304126	1.84E-05	-0.000179098	4.74E-05	-0.000265784	-0.000127188	-0.000104258	0.000280724	-0.000227904	-0.000349684	0.000307797	9.68E-05	-0.000136738	1.24E-05	5.81E-06	-1.40E-05	-1.62E-05	-0.000341372	0.000187501	-0.000839016	-0.000102461	-8.05E-05	-0.000544159	0.000162772	-0.000331742	0.003993351	0.00013692	-0.000610521	-0.000338447	6.36E-05	-0.000256549	-0.00030882	-0.000110021	0.000143687	-0.000107834	-8.47E-05
Pus1	-0.002136921	0.000838505	0.000736505	0.000133993	0.000645372	0.000414981	0.000512902	-0.000153942	-0.000684443	0.000682474	-0.000194645	0.001189791	-0.000115916	-0.000458203	6.32E-05	-0.000916005	0.001841068	-0.005245786	-0.0001024	0.00234432	0.000695749	0.000187781	-0.00039972	0.000861363	-0.00024679	-0.000679088	0.000914359	0.001447706	-0.000104407	0.000622339	0.000612749	-0.000446279	-0.000481279	0.000117423	0.001037393	-0.000750017	0.000239129	0.000788558	0.000766288	0.000477917	0.000895028	0.002106945	-2.13E-05	0.000371325	0.000782527	0.000916032	0.000198583	-0.004407224	0.001134505	-0.003939812	-0.004001006	0.002243033	0.000770695	0.000562517	0.000216583	-0.000483603	0.001386948	-0.002729935	0.001134219	-0.002736048	0.000412166	-0.000537549	0.001006667
Pyhin1	-0.000729079	0.000311743	-0.000380025	0.000158376	0.000235905	-3.45E-05	-0.003193383	0.005939254	-0.002427576	-0.002058486	-0.001380719	0.001093597	-0.000438424	0.003433984	0.002937714	0.003477382	-0.005761904	0.003074463	0.002811609	-3.19E-05	-0.00226609	-0.002484792	-0.000179617	0.00068177	-0.001837271	0.000431355	-0.000591921	-0.002137534	-0.000806091	-0.000461175	-5.51E-05	7.00E-05	-0.000678281	-0.001039318	0.000130114	0.003516546	-0.000293674	-0.000760217	-6.63E-05	-1.31E-05	-0.000361662	-0.00034921	-0.001435384	0.001374427	-0.000448952	0.000978738	-0.00042327	5.20E-05	9.65E-05	0.000818376	0.000111906	-0.00059247	0.000369282	-0.000119388	-0.000339098	-0.000989778	-0.001205313	0.000529619	5.53E-05	-0.000602053	-0.000133871	0.003443209	-0.000495232
